keyphrase	tfidf	Frequency Occurance Ratio	cuewords	Contiguous Occurance Ratio	dispersion	Phrase Size	localspan	cscore	keyword
front was referring	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
delete delete an element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
enqueued a element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
rank of method	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
implemented using a double	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
deleting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
obtained as the result	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element your inserting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
move the head	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
implement a queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
arrays and linked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
accessing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
insertion	0.0	0.916666666667	0.0	3.17114565042	0.0	1	0.0	0.0	False
combines the vector	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
remove first remove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
post \ ition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
access	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
intimated by this code	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
departmental rank	0.0	0.0	0.0	0.0	0.0	0.0	0.13793949305	0.0681818181818	False
give me the lsat	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
method for front	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
newyork	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
pushing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
sequence abstract data type	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
objects	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implement this data type	0.125	0.0	0.0	0.0	0.0	0.0	0.0689493049877	0.136363636364	False
introduce another data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
elemts become a key	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element of to give	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
implement double double ended	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element of double ended	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element at the rear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
great	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
queue early earlier	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
figure out the find	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
larger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
data type which hides	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
nodes they don	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implementation	0.0	7.41666666667	0.0	48.0283562797	0.0	1	0.0	0.0	False
head and the rear	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
implement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
makes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
methods of another class	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
point to this element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
incrementing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
method that element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
good idea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
list abstract dat type	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
set is next pointer	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element rank r whats	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue we can insert	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
sense think of position	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
refers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
accurate completely	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
create this node	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
eleven	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
rank nineteen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
stage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implementation of a stack	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
original queue queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
dequeue it doesn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
method that listed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
eleven thirteen nineteen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
tail of this list	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank based operation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
class using methods	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
trail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
element it only tells	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue comma w front	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
lets remove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
order n time first	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
methods in constant time	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queues and linked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
pros doubt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
correspond to the front	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
vector list	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
hide all the things	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
linked list second element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
pattern so adaptor patterns	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
insert and delete	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
linked list or singly	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
sit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
worst minus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
singly linked list	0.0	0.0	0.0	0.0	0.00652172721893	0.0	0.137898609975	0.216131250098	False
remove at the tail	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
operation in constant time	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
circular	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
remove the this element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
empty f equals	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
added a element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
position before this position	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element i inserted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0720437500328	False
linked list goes seventeen	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
stack and what elements	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
counter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
list and find out	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
department rank	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
lets check	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
element and the notion	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
kind of deleted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
node in constant time	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
removing the front	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
data type which intuitively	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
move	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
rear of the queue	0.3125	0.0	0.0	0.0	0.0465541525485	0.0	0.206929681112	0.227272727273	False
rank r so rank	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue both ends	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
added sorry i added	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
list and double ended	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
issues first	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
havce query method	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
didn ’ t add	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
fields you don	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
operation of inserting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
recall the stack follow	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
sequence data types	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
list abstract data type	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
queue um queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
throw the entire	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
mention	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
front	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
out the find	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
queue enqueue	0.0	0.0	0.0	0.0	0.0	0.0	0.0689493049877	0.0454545454545	False
node50.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
empty i added	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
make point	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
refers to an empty	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
sit in that position	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank previous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
slide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
adaptor patterns implement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
fields	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
suppose i incremented	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
previous pointers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
front insert	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
notion of the position	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
learnt about double	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
related	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
thirteen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
port and set	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
out	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
code for inserting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
whoich asks is first	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue then i removed	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
list right doubly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
array implementation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	True
insert at the rear	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
start and staring	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
lecture	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
changing this reference	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
implement the queue	0.0	0.0	0.0	0.0	0.0475051263742	0.0	0.172383483238	0.216131250098	False
maximum size queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
element the original	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
types sequence data	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
completely	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
data type	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.704545454545	True
implement stacks	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
zap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
rank one element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
stack or make	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
enqueued	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
element corresponds to removing	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
removing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
dfirst	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
sum methods	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
queue makes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
manner remove the front	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue another application	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
starting from this point	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
reaches	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
insert anymore	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
set	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
begin right not accurate	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
check it out	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
reached	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
double ended	0.0	0.0	0.0	0.0	0.0	0.0	0.827575633688	0.568181818182	False
queue in a queue	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
axioms to the case	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
correspond to inserting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
node and update	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
operations provide we give	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
insert take order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
type which hides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
linked luist datastructure	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
array stack	0.0	0.0	0.0	0.0	0.0	0.0	0.275960752249	0.0681818181818	True
written front	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
lists	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
slides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
part of the class	0.0416666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
insert a node	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0720437500328	False
eleven thirteen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
create the new node	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
looked at sequence data	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queues linked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
pointers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
referring to that position	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
remove this node	0.0	0.0	0.0	0.0	0.0	0.0	0.275919869174	0.216131250098	False
queue when the queue	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
give you access	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
implementation of a double	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
node this node	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
front element by setting	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
access the element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
point trailer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
queue okay so lets	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
correspond	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
corresponds to removing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
linked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
vector similarly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
pointer to these nodes	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
empty it could havce	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
removing an element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
empty and false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
instance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
ended queue to implement	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
rank of that element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank r or replaces	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
move step	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implementation we have problem	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
connected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
wswaps i can replace	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
means the queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
queue using a linked	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
class	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
queue in which case	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
looked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
rth location	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
removing in this node	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
deletion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
out if your confused	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
list data type	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
operations understand	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
insert an element rank	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0909090909091	False
connect	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
familiar with pointers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
node i could insert	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
data type is concern	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank one i follow	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
based	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
position in the case	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
empty right but suppose	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
remove from the front	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
pointers one next pointer	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
similarly deleting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implemented using an array	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
ambiguity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
size of the queue	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank zero rank	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
joins the queue early	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
familiar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
means just changing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
zap out the element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
pointers and stuff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
contents of this node	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
left right this implementation	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
joins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
effect the elements	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
ended	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
instance the method	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
rank previous to rank	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
stuff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
processed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
dummy nodes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
fixed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
view	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
ition	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
front would correspond	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
inserting the head	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
previous point trailer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
first to be removed	0.0416666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
location put the element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
methods in constant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
list right doubly linked	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
first out principle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0720437500328	False
nodes with two pointers	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
pointer this element	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
pattern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
implement by changing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
array except march	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
written	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
linked lists	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
lets remove this node	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
methods except inserted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
case of a linked	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
ends	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
lets assume	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
double linked luist methods	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
queue here i dequeue	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
linked list and double	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
implementing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
blinked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
structure implement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
insert first	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
key	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
staring form the header	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
end of the array	0.0416666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
staring	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
hand follows the first	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
front of queue	0.0	0.0	0.0	0.0	0.0	0.0	0.172403924775	0.144087500066	False
make a queue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
vector and list	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
comparison of sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
pointer point to point	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
list and general sequence	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
method to implement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0360218750164	False
element so given object	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
essentially shifting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
location r the posi	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
elements the queue kind	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
interface	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
adding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
written the queue full	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
sequences	0.0	0.75	0.0	2.37744375108	0.0	1	0.0	0.0	False
stores the size	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
procedure which given rank	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
method whoich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
list as an asbstract	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
insert after a node	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
moving first	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227272727273	False
first element was element	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
rank remove certain rank	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
making the head	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
small improvement	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545	False
index and remove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
